,Latitude,Longitude,Value,Bathy,Sector
38374,23.1993538796702,-56.636336761084095,88.20651646120479,"[374999, 5547.88525390625]",19.0
38375,23.207307204609336,-56.6411764223731,88.19997642834991,"[376002, 5556.759765625]",19.0
38376,23.215260529548473,-56.6460160836621,88.19334451918931,"[377004, 5580.02783203125]",19.0
38377,23.22321385448761,-56.6508557449511,88.18662070849774,"[378007, 5587.4462890625]",19.0
38378,23.23116717942675,-56.655695406240106,88.17980247243455,"[379010, 5598.6767578125]",19.0
38379,23.23912050436589,-56.66053506752911,88.17289017157,"[380012, 5607.720703125]",19.0
38380,23.24707382930503,-56.66537472881811,88.16588325835826,"[381015, 5620.18603515625]",19.0
38381,23.255027154244168,-56.67021439010711,88.15877898610543,"[382018, 5638.5966796875]",19.0
38382,23.262980479183305,-56.67505405139612,88.1515757781047,"[383020, 5672.69775390625]",19.0
38383,23.270933804122446,-56.67989371268512,88.14427547499366,"[384023, 5700.61572265625]",19.0
38384,23.27888712906158,-56.68473337397412,88.13687476565613,"[385026, 5733.62744140625]",19.0
38385,23.28684045400072,-56.68957303526312,88.12937340704931,"[386028, 5771.9833984375]",19.0
38386,23.294793778939862,-56.69441269655213,88.12177041975033,"[387031, 5814.3369140625]",19.0
38387,23.302747103879,-56.69925235784113,88.1140649086409,"[388034, 5859.20703125]",19.0
38388,23.310700428818137,-56.70409201913013,88.10625546524636,"[389036, 5893.236328125]",19.0
38389,23.318653753757275,-56.708931680419134,88.09834154903359,"[390039, 5901.83837890625]",19.0
38390,23.32660707869642,-56.71377134170814,88.0903210000948,"[391042, 5919.517578125]",19.0
38391,23.334560403635557,-56.71861100299714,88.0821940853321,"[392044, 5910.20068359375]",19.0
38392,23.342513728574694,-56.72345066428614,88.07395785828231,"[393047, 5894.890625]",19.0
38393,23.35046705351383,-56.728290325575145,88.06561157046215,"[394050, 5945.5615234375]",19.0
38394,23.358420378452973,-56.73312998686415,88.0571542041003,"[395052, 6007.27197265625]",19.0
38395,23.36637370339211,-56.737969648153154,88.04858617936108,"[396055, 6091.9189453125]",19.0
38396,23.37432702833125,-56.74280930944215,88.03990425021885,"[397058, 6162.4912109375]",19.0
38397,23.382280353270385,-56.747648970731156,88.03110792738548,"[398060, 6221.22998046875]",19.0
38398,23.390233678209526,-56.75248863202016,88.0221959458149,"[399063, 6264.794921875]",19.0
38399,23.398187003148664,-56.75732829330917,88.01316737411261,"[400066, 6299.5546875]",19.0
38400,23.406140328087805,-56.76216795459816,88.00402134449917,"[401068, 6309.8740234375]",19.0
38401,23.414093653026942,-56.76700761588717,87.99475537993732,"[402071, 6320.2705078125]",19.0
38402,23.422046977966083,-56.77184727717617,87.98536737157065,"[403074, 6332.53076171875]",19.0
38403,23.43000030290522,-56.776686938465176,87.97585686992713,"[404076, 6336.201171875]",19.0
38404,23.437953627844358,-56.78152659975417,87.96622449621768,"[405079, 6330.2353515625]",19.0
38405,23.445906952783496,-56.78636626104318,87.95646587256178,"[406082, 6318.79345703125]",19.0
38406,23.453860277722637,-56.79120592233218,87.94658261613728,"[407084, 6299.07421875]",19.0
38407,23.461813602661774,-56.79604558362119,87.93657047876863,"[408087, 6292.59326171875]",19.0
38408,23.469766927600915,-56.80088524491019,87.92642831572766,"[409090, 6281.18603515625]",19.0
38409,23.477720252540053,-56.80572490619919,87.9161573927033,"[410092, 6282.3623046875]",19.0
38410,23.48567357747919,-56.810564567488186,87.9057529537047,"[411095, 6299.05322265625]",19.0
38411,23.49362690241833,-56.8154042287772,87.89521558773242,"[412098, 6335.92333984375]",19.0
38412,23.50158022735747,-56.820243890066195,87.88454236857862,"[413100, 6272.1611328125]",19.0
38413,23.509533552296606,-56.825083551355206,87.87373208271819,"[414103, 6221.384765625]",19.0
38414,23.517486877235747,-56.8299232126442,87.8627841144419,"[415106, 6150.6279296875]",19.0
38415,23.525440202174885,-56.834762873933215,87.85169581186838,"[416108, 6083.26171875]",19.0
38416,23.533393527114026,-56.83960253522221,87.84046724958421,"[417111, 6021.4140625]",19.0
38417,23.541346852053163,-56.84444219651121,87.82909443122952,"[418114, 5965.53125]",19.0
38418,23.5493001769923,-56.84928185780021,87.81757796279732,"[419116, 5920.03857421875]",19.0
38419,23.55725350193144,-56.85412151908922,87.80591368144266,"[420119, 5890.22314453125]",19.0
38420,23.56520682687058,-56.858961180378216,87.79410117370523,"[421122, 5855.86083984375]",19.0
38421,23.573160151809716,-56.86380084166723,87.78213860669209,"[422124, 5824.9599609375]",19.0
38422,23.581113476748854,-56.868640502956225,87.77002428459878,"[423127, 5820.1630859375]",19.0
38423,23.589066801688,-56.87348016424524,87.75775630248933,"[424130, 5800.67822265625]",19.0
38424,23.597020126627136,-56.878319825534234,87.74533244794452,"[425133, 5789.52978515625]",19.0
38425,23.604973451566273,-56.88315948682324,87.73275234280109,"[426135, 5801.93798828125]",19.0
38426,23.61292677650541,-56.88799914811223,87.7200125536516,"[427138, 5804.060546875]",19.0
38427,23.62088010144455,-56.89283880940124,87.70711118189132,"[428141, 5811.73095703125]",19.0
38428,23.628833426383686,-56.89767847069024,87.69404705027554,"[429143, 5822.423828125]",19.0
38429,23.63678675132283,-56.90251813197925,87.68081766243623,"[430146, 5837.146484375]",19.0
38430,23.644740076261968,-56.90735779326825,87.66742103546227,"[431149, 5852.408203125]",19.0
38431,23.652693401201105,-56.91219745455726,87.65385508218927,"[432151, 5873.23291015625]",19.0
38432,23.660646726140243,-56.917037115846256,87.64011811102111,"[433154, 5879.453125]",19.0
38433,23.668600051079384,-56.92187677713526,87.62620710511106,"[434157, 5879.8369140625]",19.0
38434,23.67655337601852,-56.926716438424265,87.61212193507475,"[435159, 5879.75439453125]",19.0
38435,23.684506700957662,-56.93155609971326,87.59785894456422,"[436162, 5870.0556640625]",19.0
38436,23.6924600258968,-56.93639576100226,87.58341489931959,"[437165, 5855.10205078125]",19.0
38437,23.700413350835937,-56.94123542229127,87.56878985975229,"[438167, 5832.85498046875]",19.0
38438,23.708366675775075,-56.94607508358027,87.55397972148705,"[439170, 5776.26171875]",19.0
38439,23.716320000714216,-56.95091474486927,87.53898207747756,"[440173, 5742.46533203125]",19.0
38440,23.724273325653353,-56.95575440615828,87.52379657661234,"[441175, 5713.91064453125]",19.0
38441,23.732226650592494,-56.96059406744728,87.50841822672439,"[442178, 5699.18798828125]",19.0
38442,23.740179975531632,-56.965433728736286,87.49284525797685,"[443181, 5714.5693359375]",19.0
38443,23.748133300470773,-56.970273390025284,87.47707674652503,"[444183, 5792.958984375]",19.0
38444,23.75608662540991,-56.97511305131428,87.46111001506267,"[445186, 5838.25341796875]",19.0
38445,23.76403995034905,-56.97995271260329,87.44494062857453,"[446189, 5842.1083984375]",19.0
38446,23.77199327528819,-56.98479237389229,87.42856620771803,"[447191, 5851.529296875]",19.0
38447,23.779946600227326,-56.989632035181295,87.41198679643406,"[448194, 5860.38916015625]",19.0
38448,23.787899925166464,-56.9944716964703,87.39519490358146,"[449197, 5872.13623046875]",19.0
38449,23.795853250105605,-56.999311357759304,87.37819230439246,"[450199, 5885.0634765625]",19.0
38450,23.803806575044742,-57.00415101904831,87.36097344170139,"[451202, 5886.3291015625]",19.0
38451,23.811759899983883,-57.00899068033731,87.3435355873296,"[452205, 5909.4140625]",19.0
38452,23.81971322492302,-57.0138303416263,87.32587883992662,"[453207, 5937.14794921875]",19.0
38453,23.82766654986216,-57.018670002915314,87.3079959589002,"[454210, 5965.10595703125]",19.0
38454,23.835619874801296,-57.02350966420431,87.28988792887489,"[455213, 5988.62939453125]",19.0
38455,23.843573199740437,-57.028349325493316,87.27154957456179,"[456215, 5992.2744140625]",19.0
38456,23.851526524679574,-57.03318898678232,87.25297556019063,"[457218, 5991.89794921875]",19.0
38457,23.859479849618715,-57.038028648071325,87.23416820896591,"[458221, 5988.724609375]",19.0
38458,23.867433174557853,-57.04286830936033,87.21511845930837,"[459223, 5969.62548828125]",19.0
38459,23.87538649949699,-57.047707970649334,87.195825750073,"[460226, 5934.9287109375]",19.0
38460,23.883339824436128,-57.05254763193833,87.17628631612658,"[461229, 5890.546875]",19.0
38461,23.89129314937527,-57.057387293227336,87.15649684731241,"[462231, 5845.79638671875]",19.0
38462,23.899246474314406,-57.06222695451633,87.13645424747756,"[463234, 5836.4326171875]",19.0
38463,23.907199799253547,-57.06706661580534,87.11615404567783,"[464237, 5825.68896484375]",19.0
38464,23.915153124192685,-57.07190627709434,87.09559500783013,"[465239, 5827.009765625]",19.0
38465,23.923106449131822,-57.07674593838335,87.07477009569192,"[466242, 5820.19140625]",19.0
38466,23.93105977407096,-57.08158559967235,87.05367802335988,"[467245, 5822.18798828125]",19.0
38467,23.9390130990101,-57.086425260961356,87.03231208842158,"[468247, 5782.4384765625]",19.0
38468,23.94696642394924,-57.09126492225036,87.01067115776414,"[469250, 5759.224609375]",19.0
38469,23.95491974888838,-57.09610458353935,86.98874976800354,"[470253, 5713.5068359375]",19.0
38470,23.962873073827517,-57.100944244828355,86.96654435455605,"[471255, 5668.57861328125]",19.0
38471,23.970826398766654,-57.10578390611736,86.94405055135698,"[472258, 5637.60498046875]",19.0
38472,23.978779723705795,-57.110623567406364,86.92126492922671,"[473261, 5655.8564453125]",19.0
38473,23.986733048644933,-57.11546322869537,86.89818350281672,"[474263, 5694.86962890625]",19.0
38474,23.99468637358407,-57.120302889984366,86.87479794445426,"[475266, 5726.40869140625]",19.0
38475,24.00263969852321,-57.12514255127337,86.85110756934611,"[476269, 5773.82763671875]",19.0
38476,24.01059302346235,-57.12998221256238,86.82710772890664,"[477271, 5786.14453125]",19.0
38477,24.018546348401486,-57.13482187385138,86.8027921338479,"[478274, 5798.4814453125]",19.0
38478,24.026499673340624,-57.13966153514038,86.77815568675851,"[479277, 5797.42333984375]",19.0
38479,24.034452998279768,-57.14450119642938,86.7531948760562,"[480279, 5789.828125]",19.0
38480,24.042406323218906,-57.149340857718386,86.72790414653608,"[481282, 5776.53271484375]",19.0
38481,24.050359648158043,-57.15418051900739,86.7022785329184,"[482285, 5766.744140625]",19.0
38482,24.05831297309718,-57.15902018029639,86.67631226291599,"[483288, 5749.33544921875]",19.0
38483,24.066266298036318,-57.16385984158539,86.65000208098314,"[484290, 5740.9287109375]",19.0
38484,24.074219622975463,-57.168699502874404,86.62334028885732,"[485293, 5742.171875]",19.0
38485,24.0821729479146,-57.1735391641634,86.59632236839539,"[486296, 5753.765625]",19.0
38486,24.090126272853738,-57.178378825452405,86.56894174011404,"[487298, 5774.64599609375]",19.0
38487,24.098079597792875,-57.1832184867414,86.54119165426724,"[488301, 5828.47216796875]",19.0
38488,24.106032922732016,-57.18805814803041,86.51306736729376,"[489304, 5881.5390625]",19.0
38489,24.113986247671157,-57.19289780931941,86.48456386477312,"[490306, 5928.1982421875]",19.0
38490,24.121939572610295,-57.19773747060841,86.45567543845416,"[491309, 6006.71435546875]",19.0
38491,24.129892897549432,-57.202577131897414,86.42639170417556,"[492312, 6092.58349609375]",19.0
38492,24.13784622248857,-57.207416793186425,86.39671118742754,"[493314, 6173.59521484375]",19.0
38493,24.145799547427707,-57.21225645447542,86.36662353675104,"[494317, 6219.55517578125]",19.0
38494,24.153752872366844,-57.21709611576443,86.33612355808987,"[495320, 6235.88623046875]",19.0
38495,24.16170619730599,-57.221935777053424,86.30520471731404,"[496322, 6256.5625]",19.0
38496,24.169659522245126,-57.22677543834243,86.27385754862033,"[497325, 6281.646484375]",19.0
38497,24.177612847184264,-57.23161509963143,86.2420772770214,"[498328, 6305.92626953125]",19.0
38498,24.1855661721234,-57.23645476092043,86.20985538673938,"[499330, 6321.56103515625]",19.0
38499,24.19351949706254,-57.241294422209435,86.17718609070405,"[500333, 6338.9345703125]",19.0
38500,24.201472822001683,-57.24613408349845,86.14405836526166,"[501336, 6340.67578125]",19.0
38501,24.20942614694082,-57.250973744787444,86.11046510995791,"[502338, 6329.08154296875]",19.0
38502,24.21737947187996,-57.25581340607644,86.07640077698147,"[503341, 6312.154296875]",19.0
38503,24.225332796819096,-57.26065306736545,86.04185396912607,"[504344, 6290.59423828125]",19.0
38504,24.233286121758237,-57.26549272865445,86.00681698668328,"[505346, 6275.466796875]",19.0
38505,24.241239446697374,-57.27033238994345,85.97128037982901,"[506349, 6297.2333984375]",19.0
38506,24.249192771636512,-57.27517205123245,85.93523641332627,"[507352, 6311.8291015625]",19.0
38507,24.257146096575653,-57.28001171252146,85.8986752302421,"[508354, 6326.916015625]",19.0
38508,24.26509942151479,-57.28485137381047,85.8615868287045,"[509357, 6337.75341796875]",19.0
38509,24.273052746453928,-57.289691035099466,85.82396221335716,"[510360, 6345.935546875]",19.0
38510,24.281006071393065,-57.29453069638846,85.78579080104188,"[511362, 6351.8408203125]",19.0
38511,24.288959396332206,-57.299370357677475,85.74706322355212,"[512365, 6354.826171875]",19.0
38512,24.296912721271347,-57.30421001896647,85.7077664629615,"[513368, 6352.466796875]",19.0
38513,24.304866046210485,-57.30904968025547,85.66789216746935,"[514370, 6344.6826171875]",19.0
38514,24.312819371149622,-57.313889341544474,85.62742809614963,"[515373, 6327.3369140625]",19.0
38515,24.320772696088763,-57.31872900283348,85.5863657487858,"[516376, 6304.9609375]",19.0
38516,24.328726021027904,-57.32356866412249,85.5446885221948,"[517378, 6275.06884765625]",19.0
38517,24.336679345967042,-57.32840832541149,85.50238560508114,"[518381, 6236.1953125]",19.0
38518,24.34463267090618,-57.333247986700485,85.45944653005552,"[519384, 6178.40771484375]",19.0
38519,24.352585995845317,-57.3380876479895,85.41585737062715,"[520386, 6121.8857421875]",19.0
38520,24.360539320784458,-57.34292730927851,85.37160836679567,"[521389, 6057.50244140625]",19.0
38521,24.368492645723595,-57.34776697056749,85.32667991764293,"[522392, 5991.72021484375]",19.0
38522,24.376445970662733,-57.352606631856496,85.28106253560375,"[523394, 5953.20654296875]",19.0
38523,24.384399295601874,-57.3574462931455,85.23473957227418,"[524397, 5891.08447265625]",19.0
38524,24.39235262054101,-57.36228595443451,85.18769980140803,"[525400, 5817.4814453125]",19.0
38525,24.40030594548015,-57.36712561572351,85.13992232090729,"[526402, 5769.67333984375]",19.0
38526,24.408259270419286,-57.37196527701251,85.09139559432788,"[527405, 5723.4228515625]",19.0
38527,24.416212595358427,-57.37680493830152,85.04210238502236,"[528408, 5727.30859375]",19.0
38528,24.42416592029757,-57.38164459959053,84.99202618049935,"[529410, 5781.52490234375]",19.0
38529,24.432119245236706,-57.38648426087953,84.94115351199889,"[530413, 5856.7021484375]",19.0
38530,24.440072570175843,-57.39132392216852,84.88946248144208,"[531416, 5944.95263671875]",19.0
38531,24.44802589511498,-57.39616358345752,84.83693387467522,"[532418, 6006.83349609375]",19.0
38532,24.45597922005412,-57.40100324474653,84.78355219737279,"[533421, 6054.89013671875]",19.0
38533,24.46393254499326,-57.40584290603553,84.72929627760726,"[534424, 6087.26123046875]",19.0
38534,24.471885869932397,-57.41068256732453,84.67415091449254,"[535426, 6130.35302734375]",19.0
38535,24.479839194871538,-57.41552222861354,84.618087611594,"[536429, 6163.818359375]",19.0
38536,24.487792519810675,-57.42036188990255,84.5610899577961,"[537432, 6205.38525390625]",19.0
38537,24.495745844749813,-57.42520155119155,84.50313450195938,"[538434, 6218.84912109375]",19.0
38538,24.50369916968895,-57.430041212480546,84.44419944132119,"[539437, 6218.4921875]",19.0
38539,24.51165249462809,-57.43488087376954,84.38426444711104,"[540440, 6216.232421875]",19.0
38540,24.519605819567232,-57.439720535058555,84.32329752700826,"[541442, 6231.12255859375]",19.0
38541,24.52755914450637,-57.44456019634755,84.2612803102941,"[542445, 6265.55908203125]",19.0
38542,24.535512469445507,-57.44939985763655,84.19818265421586,"[543448, 6358.435546875]",19.0
38543,24.543465794384648,-57.45423951892556,84.13398243989431,"[544451, 6318.994140625]",19.0
38544,24.55141911932379,-57.45907918021457,84.06864401126484,"[545453, 6223.10986328125]",19.0
38545,24.559372444262927,-57.46391884150357,84.00214379016,"[546456, 5843.80322265625]",19.0
38546,24.567325769202064,-57.46875850279257,83.93445044909924,"[547459, 5785.79931640625]",19.0
38547,24.5752790941412,-57.473598164081565,83.86553239901752,"[548461, 5851.85693359375]",19.0
38548,24.583232419080343,-57.47843782537058,83.79536228587924,"[549464, 6008.2041015625]",19.0
38549,24.59118574401948,-57.483277486659574,83.72389845350332,"[550467, 6152.2060546875]",19.0
38550,24.599139068958618,-57.48811714794857,83.65110950924884,"[551469, 6174.48193359375]",19.0
38551,24.60709239389776,-57.49295680923758,83.57695918626155,"[552472, 6201.08837890625]",19.0
38552,24.615045718836896,-57.497796470526595,83.50140966088611,"[553475, 6208.748046875]",19.0
38553,24.622999043776034,-57.50263613181559,83.42442789745573,"[554477, 6201.6484375]",19.0
38554,24.63095236871517,-57.50747579310459,83.34596155899376,"[555480, 6199.76220703125]",19.0
38555,24.638905693654312,-57.5123154543936,83.26597295009742,"[556483, 6190.15869140625]",19.0
38556,24.646859018593453,-57.5171551156826,83.1844206768076,"[557485, 6149.59716796875]",19.0
38557,24.65481234353259,-57.521994776971596,83.10125405238671,"[558488, 6109.84228515625]",19.0
38558,24.662765668471728,-57.52683443826059,83.0164342824884,"[559491, 6117.15380859375]",19.0
38559,24.670718993410865,-57.531674099549605,82.92989825622644,"[560493, 6109.9716796875]",19.0
38560,24.67867231835001,-57.536513760838616,82.84160170451398,"[561496, 6077.05224609375]",19.0
38561,24.686625643289148,-57.541353422127614,82.7514843632664,"[562499, 5957.05517578125]",19.0
38562,24.694578968228285,-57.54619308341661,82.6594980657134,"[563501, 5838.591796875]",19.0
38563,24.702532293167422,-57.551032744705616,82.56557004773359,"[564504, 5701.86279296875]",19.0
38564,24.71048561810656,-57.55587240599461,82.46964312971147,"[565507, 5583.83154296875]",19.0
38565,24.7184389430457,-57.56071206728362,82.37165213635728,"[566509, 5559.80859375]",19.0
38566,24.72639226798484,-57.56555172857262,82.27152727941692,"[567512, 5548.58642578125]",19.0
38567,24.734345592923976,-57.570391389861626,82.16920304811285,"[568515, 5568.833984375]",19.0
38568,24.742298917863117,-57.575231051150624,82.06459085606718,"[569517, 5589.34814453125]",19.0
38569,24.750252242802254,-57.580070712439635,81.95761515547667,"[570520, 5596.06982421875]",19.0
38570,24.758205567741392,-57.58491037372863,81.84819337390056,"[571523, 5598.0380859375]",19.0
38571,24.76615889268053,-57.58975003501764,81.73623497439718,"[572525, 5600.3759765625]",19.0
38572,24.77411221761967,-57.59458969630664,81.62165614774713,"[573528, 5602.00244140625]",19.0
38573,24.78206554255881,-57.59942935759564,81.5043413303307,"[574531, 5593.75]",19.0
38574,24.79001886749795,-57.604269018884644,81.38419622868619,"[575533, 5598.7939453125]",19.0
38575,24.797972192437086,-57.60910868017365,81.26110782446861,"[576536, 5599.88134765625]",19.0
38576,24.805925517376227,-57.613948341462645,81.13496941077324,"[577539, 5612.7744140625]",19.0
38577,24.81387884231537,-57.61878800275166,81.0056418136891,"[578541, 5615.55859375]",19.0
38578,24.821832167254506,-57.623627664040654,80.87300090774588,"[579544, 5639.79248046875]",19.0
38579,24.829785492193643,-57.62846732532966,80.73691476753669,"[580547, 5666.8984375]",19.0
38580,24.83773881713278,-57.63330698661866,80.59722386198192,"[581549, 5695.80322265625]",19.0
38581,24.845692142071922,-57.63814664790766,80.45378722786583,"[582552, 5714.67041015625]",19.0
38582,24.85364546701106,-57.642986309196665,80.3064182482218,"[583555, 5725.06884765625]",19.0
38583,24.861598791950197,-57.64782597048567,80.15494830028888,"[584557, 5727.30029296875]",19.0
38584,24.869552116889338,-57.65266563177467,79.99918716477308,"[585560, 5721.40380859375]",19.0
38585,24.877505441828475,-57.65750529306368,79.83892956848871,"[586563, 5707.60693359375]",19.0
38586,24.885458766767613,-57.662344954352676,79.67396809844772,"[587565, 5688.3515625]",19.0
38587,24.89341209170675,-57.66718461564168,79.50404756290334,"[588568, 5658.6328125]",19.0
38588,24.90136541664589,-57.672024276930685,79.32892580547173,"[589571, 5641.61865234375]",19.0
38589,24.909318741585032,-57.67686393821968,79.14833025554708,"[590573, 5598.93994140625]",19.0
38590,24.91727206652417,-57.68170359950869,78.96196927551159,"[591576, 5583.044921875]",19.0
38591,24.925225391463307,-57.68654326079769,78.7695374183318,"[592579, 5658.16357421875]",19.0
38592,24.933178716402445,-57.69138292208669,78.57066831272198,"[593581, 5824.755859375]",19.0
38593,24.941132041341586,-57.6962225833757,78.36499885259005,"[594584, 5835.24658203125]",19.0
38594,24.949085366280723,-57.7010622446647,78.15212465930148,"[595587, 5813.81787109375]",19.0
38595,24.95703869121986,-57.7059019059537,77.93161499283974,"[596589, 5838.5888671875]",19.0
38596,24.964992016159,-57.71074156724271,77.70295800890767,"[597592, 5878.27978515625]",19.0
38597,24.97294534109814,-57.71558122853172,77.46563910629771,"[598595, 5927.11669921875]",19.0
38598,24.980898666037277,-57.720420889820716,77.21907681588391,"[599597, 6022.744140625]",19.0
38599,24.988851990976414,-57.72526055110971,76.96261242614992,"[600600, 6058.98046875]",19.0
38600,24.996805315915555,-57.73010021239871,76.69555551704445,"[601603, 6081.47900390625]",19.0
38601,25.004758640854696,-57.73493987368772,76.41707882792264,"[602605, 6071.9482421875]",19.0
38602,25.012711965793834,-57.73977953497672,76.12631102461674,"[603608, 6103.6064453125]",19.0
38603,25.02066529073297,-57.744619196265724,75.82226173568733,"[604611, 6145.71875]",19.0
38604,25.028618615672112,-57.74945885755473,75.50381283734819,"[605614, 6204.24267578125]",19.0
38605,25.036571940611253,-57.75429851884374,75.16972095734997,"[606616, 6205.05517578125]",19.0
38606,25.04452526555039,-57.75913818013274,74.81851192941278,"[607619, 6210.7197265625]",19.0
38607,25.052478590489528,-57.763977841421735,74.44856134848223,"[608622, 6230.6416015625]",19.0
38608,25.060431915428666,-57.76881750271073,74.05798519901776,"[609624, 6243.31494140625]",19.0
38609,25.068385240367807,-57.773657163999744,73.64459369544767,"[610627, 6257.68896484375]",19.0
38610,25.076338565306944,-57.77849682528874,73.20586380851577,"[611630, 6254.6376953125]",19.0
38611,25.08429189024608,-57.783336486577745,72.73873771591224,"[612632, 6191.79248046875]",19.0
38612,25.092245215185223,-57.78817614786675,72.2396733916531,"[613635, 6060.7158203125]",19.0
38613,25.10019854012436,-57.79301580915576,71.70438549977902,"[614638, 5854.23388671875]",19.0
38614,25.108151865063498,-57.79785547044476,71.12770702225671,"[615640, 5685.4912109375]",19.0
38615,25.116105190002635,-57.802695131733756,70.5031555709653,"[616643, 5731.7626953125]",19.0
38616,25.12405851494178,-57.807534793022754,69.82274296299337,"[617646, 5813.34912109375]",19.0
38617,25.132011839880917,-57.812374454311765,69.0762785619556,"[618648, 6184.04150390625]",19.0
38618,25.139965164820055,-57.81721411560076,68.2504142886537,"[619651, 6168.10009765625]",19.0
38619,25.147918489759192,-57.82205377688977,67.32747283490187,"[620654, 6072.62646484375]",19.0
38620,25.15587181469833,-57.82689343817877,66.28287021104907,"[621656, 5973.6923828125]",19.0
38621,25.163825139637474,-57.83173309946778,65.08160860615004,"[622659, 5884.91796875]",19.0
38622,25.17177846457661,-57.83657276075678,63.67090254671834,"[623662, 5830.05029296875]",19.0
38623,25.17973178951575,-57.84141242204578,61.96581209002929,"[624664, 5736.11572265625]",19.0
38624,25.187685114454887,-57.84625208333479,59.81642871837255,"[625667, 5692.09423828125]",19.0
38625,25.195638439394024,-57.85109174462379,56.91708013208296,"[626670, 5657.390625]",19.0
38626,25.203591764333165,-57.855931405912784,52.47238016864745,"[627672, 5628.65966796875]",19.0
38627,25.211545089272303,-57.86077106720178,42.70047481691711,"[628675, 5605.140625]",19.0
38638,25.299031663602833,-57.914007341380824,100.55770371818923,"[639704, 6346.55615234375]",19.0
38639,25.30698498854197,-57.91884700266982,100.55619524029629,"[640707, 6334.61767578125]",19.0
38640,25.314938313481107,-57.92368666395883,100.55453548088417,"[641710, 6322.0595703125]",19.0
38641,25.32289163842025,-57.92852632524783,100.55272279287448,"[642712, 6301.9443359375]",19.0
38642,25.330844963359386,-57.93336598653683,100.5507514610411,"[643715, 6298.34521484375]",19.0
38643,25.338798288298523,-57.938205647825825,100.54862274275709,"[644718, 6292.54931640625]",19.0
38644,25.346751613237664,-57.94304530911484,100.54633067470692,"[645720, 6292.244140625]",19.0
38645,25.354704938176802,-57.94788497040385,100.54387393849419,"[646723, 6288.13525390625]",19.0
38646,25.36265826311594,-57.952724631692845,100.54124947496291,"[647726, 6282.82177734375]",19.0
38647,25.370611588055077,-57.95756429298184,100.53845523751073,"[648728, 6282.92431640625]",19.0
38648,25.378564912994218,-57.962403954270854,100.53548736266922,"[649731, 6279.875]",19.0
38649,25.38651823793336,-57.96724361555986,100.53234274007241,"[650734, 6274.0908203125]",19.0
38650,25.394471562872496,-57.97208327684885,100.52901972193831,"[651736, 6268.3173828125]",19.0
38651,25.402424887811634,-57.97692293813785,100.5255141701484,"[652739, 6262.591796875]",19.0
38652,25.41037821275077,-57.98176259942686,100.52182109934853,"[653742, 6259.77490234375]",19.0
38653,25.418331537689912,-57.98660226071587,100.51794035496275,"[654744, 6251.41796875]",19.0
38654,25.42628486262905,-57.99144192200487,100.51386627761363,"[655747, 6231.07568359375]",19.0
38655,25.434238187568187,-57.996281583293865,100.50959839947001,"[656750, 6220.3828125]",19.0
38656,25.44219151250733,-58.001121244582876,100.5051295629558,"[657752, 6193.55322265625]",19.0
38657,25.450144837446466,-58.00596090587188,100.50045923610634,"[658755, 6174.36767578125]",19.0
38658,25.458098162385603,-58.010800567160885,100.49558101859807,"[659758, 6164.0771484375]",19.0
38659,25.46605148732474,-58.01564022844988,100.49049375208747,"[660760, 6159.45703125]",19.0
38660,25.474004812263885,-58.02047988973888,100.48519166191437,"[661763, 6162.16748046875]",19.0
38661,25.481958137203023,-58.02531955102789,100.47967286039935,"[662766, 6154.98828125]",19.0
38662,25.48991146214216,-58.03015921231689,100.47393246782582,"[663768, 6147.08837890625]",19.0
38663,25.497864787081298,-58.034998873605886,100.46796509321535,"[664771, 6138.1337890625]",19.0
38664,25.50581811202044,-58.0398385348949,100.46176920434175,"[665774, 6124.8125]",19.0
38665,25.51377143695958,-58.0446781961839,100.45533899498469,"[666777, 6107.0341796875]",19.0
38666,25.521724761898717,-58.04951785747291,100.44867009409421,"[667779, 6092.98779296875]",19.0
38667,25.529678086837855,-58.054357518761904,100.4417580912818,"[668782, 6059.42919921875]",19.0
38668,25.537631411776992,-58.0591971800509,100.43459905491474,"[669785, 6024.9833984375]",19.0
38669,25.545584736716133,-58.06403684133991,100.42718772431729,"[670787, 5982.17431640625]",19.0
38670,25.55353806165527,-58.06887650262891,100.41951994453555,"[671790, 5944.49169921875]",19.0
38671,25.56149138659441,-58.07371616391791,100.41159003310702,"[672793, 5984.10205078125]",19.0
38672,25.56944471153355,-58.07855582520692,100.40339391614401,"[673795, 6009.35986328125]",19.0
38673,25.577398036472687,-58.083395486495924,100.3949258435438,"[674798, 5980.2900390625]",19.0
38674,25.585351361411824,-58.08823514778493,100.38618249739406,"[675801, 5839.93603515625]",19.0
38675,25.59330468635096,-58.093074809073926,100.37715584682107,"[676803, 5702.6630859375]",19.0
38676,25.601258011290103,-58.09791447036292,100.3678430114256,"[677806, 5687.81103515625]",19.0
38677,25.609211336229244,-58.102754131651935,100.35823492774773,"[678809, 5740.35693359375]",19.0
38678,25.61716466116838,-58.10759379294093,100.34832883333584,"[679811, 5866.904296875]",19.0
38679,25.62511798610752,-58.11243345422993,100.33811738595708,"[680814, 5908.9111328125]",19.0
38680,25.633071311046656,-58.11727311551894,100.32759577743448,"[681817, 5947.66650390625]",19.0
38681,25.641024635985797,-58.122112776807946,100.31675805999248,"[682819, 5947.9912109375]",19.0
38682,25.648977960924935,-58.12695243809695,100.30559607749302,"[683822, 5920.078125]",19.0
